scrubbed_family,scrubbed_species_binomial,latitude,longitude,date_collected,datasource,custodial_institution_codes,collection_code
Phytolaccaceae,Rivina humilis,25.41666,-101,7/25/1905,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,NA,NA,9/25/1935,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,9.60153,-85.092803,11/6/2003,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,9.60153,-85.092803,11/6/2003,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,NA,NA,12/10/1984,MO,MO,NA
Phytolaccaceae,Rivina humilis,28.84924,-82.516378,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,-26.05,-56.83333,1/27/1989,MO,"MO, PY",NA
Phytolaccaceae,Rivina humilis,13.2,-86.03333,8/7/1977,MO,MO,NA
Phytolaccaceae,Rivina humilis,17.0666667,-89.3833333,3/14/2009,MO,"BM, MO",NA
Phytolaccaceae,Rivina humilis,31.343,-109.063,8/1/1947,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,NA,NA,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,18.30361,-89.84972,7/25/1998,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,12/30/1969,GBIF,FTG,Herbarium
Phytolaccaceae,Rivina humilis,31.75787,-111.69921,9/1/1977,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,14.1166667,-86.5666667,3/22/1982,MO,MO,NA
Phytolaccaceae,Rivina humilis,9.00139,-83.259722,11/11/1991,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,-25.5,-57.5,8/31/1990,MO,"AS, MO",NA
Phytolaccaceae,Rivina humilis,NA,NA,9/1/1963,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,8.8,-82.5666667,1/18/1938,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,9/8/1984,MO,"MO, USCG",NA
Phytolaccaceae,Rivina humilis,NA,NA,6/11/1982,MO,CORD,NA
Phytolaccaceae,Rivina humilis,31.734,-111.575,10/1/1978,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,9.51,-82.95,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,NA,NA,1877-11-01,MO,MO,NA
Phytolaccaceae,Rivina humilis,18.41666,-88.38333,11/12/1989,MO,MO,NA
Phytolaccaceae,Rivina humilis,18.41666,-95.16666,12/4/1981,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,1/5/1984,MO,MO,NA
Phytolaccaceae,Rivina humilis,31.3441,-109.256,9/24/1981,GBIF,ASU,ASUPlants
Phytolaccaceae,Rivina humilis,NA,NA,12/28/1971,MO,MO,NA
Phytolaccaceae,Rivina humilis,15.775,-85.68333,2/5/1993,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,5/30/1931,GBIF,US,Botany
Phytolaccaceae,Rivina humilis,31.3653,-110.773,10/6/1967,GBIF,ASU,ASUPlants
Phytolaccaceae,Rivina humilis,NA,NA,5/22/1912,GBIF,US,Botany
Phytolaccaceae,Rivina humilis,10.8,-85.66,6/21/1977,MO,MO,NA
Phytolaccaceae,Rivina humilis,28.058084,-81.146851,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,18.3833,-88.3833,7/14/1933,MO,MO,NA
Phytolaccaceae,Rivina humilis,20.9,-88.97,9/1/1916,MO,MO,NA
Phytolaccaceae,Rivina humilis,-18.10833,-63.95,NA,MO,"MO, NY",NA
Phytolaccaceae,Rivina humilis,8.63333,-77.36666,1/19/1981,MO,MO,NA
Phytolaccaceae,Rivina humilis,9.51167,-82.955556,4/11/1995,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,-22.1575,-64.41194,1/18/2005,MO,MO,NA
Phytolaccaceae,Rivina humilis,13.11666,-86.43333,7/24/1980,MO,MO,NA
Phytolaccaceae,Rivina humilis,20.84,-86.87,5/4/1982,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,6/23/1975,GBIF,FTG,Herbarium
Phytolaccaceae,Rivina humilis,10.33,-84.83,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,10.79,-85.35,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,32.3689,-110.6892,9/1/1982,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,28.005082,-97.522009,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,21.09,-89.59,7/18/1985,MO,MO,NA
Phytolaccaceae,Rivina humilis,22.012655,-159.70488,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,28.708658,-81.2271,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,NA,NA,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,12.06666,-86.48333,8/8/1978,MO,MO,NA
Phytolaccaceae,Rivina humilis,9.93611,-84.908333,3/18/2005,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,17.54,-92.93,8/9/1974,MO,MO,NA
Phytolaccaceae,Rivina humilis,32.579177,-93.879918,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,10.71,-85.66,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,31.3441,-109.239,8/21/1981,GBIF,ASU,ASUPlants
Phytolaccaceae,Rivina humilis,13,-85.91666,7/17/1978,MO,MO,NA
Phytolaccaceae,Rivina humilis,18.81,-98.95,12/1/1929,MO,MO,NA
Phytolaccaceae,Rivina humilis,31.4415,-111.1799,10/1/1953,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,10.92,-85.46,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,-27.08333,-54.93333,7/19/1998,MO,"MO, SI",NA
Phytolaccaceae,Rivina humilis,24.63,-98.25,3/1/1987,MO,MO,NA
Phytolaccaceae,Rivina humilis,13.01666,-87.5,12/1/1973,MO,"ENAG, FLAS, MO",NA
Phytolaccaceae,Rivina humilis,NA,NA,12/28/1939,MO,MO,NA
Phytolaccaceae,Rivina humilis,-7.18611,-37.43138,1/18/1998,MO,MO,NA
Phytolaccaceae,Rivina humilis,8.00194,-77.55,6/22/1967,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,32.3302,-110.795,NA,GBIF,ASU,ASUPlants
Phytolaccaceae,Rivina humilis,10.41666,-85.1,2/14/1930,MO,MO,NA
Phytolaccaceae,Rivina humilis,-25.91666,-56.25,12/16/1988,MO,MO,NA
Phytolaccaceae,Rivina humilis,-18.3211111,-63.6772223,NA,MO,"MO, NY, SI, USZ",NA
Phytolaccaceae,Rivina humilis,NA,NA,2/1/1925,MO,MO,NA
Phytolaccaceae,Rivina humilis,9.0308334,-79.3986111,7/25/1969,MO,NA,NA
Phytolaccaceae,Rivina humilis,13.5,-89.4833333,8/17/2011,MO,"LAGU, MO",NA
Phytolaccaceae,Rivina humilis,30.546,-109.981,10/6/1990,GBIF,DICTUS-USON,USON
Phytolaccaceae,Rivina humilis,10.33333,-84.83333,11/15/1985,MO,MO,NA
Phytolaccaceae,Rivina humilis,11.85,-85.95,9/16/1980,MO,MO,NA
Phytolaccaceae,Rivina humilis,21.48,-98.97,6/24/1977,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,6/8/1961,MO,MO,NA
Phytolaccaceae,Rivina humilis,15.01666,-89.6,2/12/1987,MO,MO,NA
Phytolaccaceae,Rivina humilis,10.26,-84.79,1/7/1993,MO,"CR, MO",NA
Phytolaccaceae,Rivina humilis,-20.3386111,-64.0466666,12/29/2006,MO,"HSB, MO, SI",NA
Phytolaccaceae,Rivina humilis,NA,NA,8/1/1929,MO,MO,NA
Phytolaccaceae,Rivina humilis,-27.03333,-55.03333,9/22/1998,MO,"MO, SI",NA
Phytolaccaceae,Rivina humilis,25.117067,-81.150319,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,31.4443,-109.8626,10/1/1912,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,9.79586,-84.598083,7/25/2006,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,12.68333,-86.96666,2/6/2004,MO,"HULE, MO",NA
Phytolaccaceae,Rivina humilis,31.7834,-111.624,8/1/1926,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,31.6634,-112.0429,8/1/1931,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,10.26056,-84.791389,1/7/1993,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,-25.75,-56.33333,9/9/1989,MO,"FCQ, MO",NA
Phytolaccaceae,Rivina humilis,-26.05,-56.83333,1/27/1989,MO,"MO, PY",NA
Phytolaccaceae,Rivina humilis,15.91666,-85.91666,12/30/1979,MO,MO,NA
Phytolaccaceae,Rivina humilis,25.496,-100.183,8/9/1965,GBIF,CNS-UT,TEX
Phytolaccaceae,Rivina humilis,13.25,-86.25,8/29/1982,MO,MO,NA
Phytolaccaceae,Rivina humilis,-27.73333,-55.56666,3/5/2002,MO,"MO, SI",NA
Phytolaccaceae,Rivina humilis,-25.91666,-56.25,3/13/1989,MO,"FCQ, MO",NA
Phytolaccaceae,Rivina humilis,11.83333,-85.91666,10/12/1977,MO,MO,NA
Phytolaccaceae,Rivina humilis,11.98333,-86.3,3/12/1922,MO,MO,NA
Phytolaccaceae,Rivina humilis,-25.03333,-57.9,2/16/1994,MO,"MO, PY",NA
Phytolaccaceae,Rivina humilis,13.06666,-85.98333,1/20/1980,MO,MO,NA
Phytolaccaceae,Rivina humilis,-25.33333,-57.46666,1/1/1991,MO,"AS, MO",NA
Phytolaccaceae,Rivina humilis,10.5,-66.88333,6/24/1978,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,7/18/1984,MO,MO,NA
Phytolaccaceae,Rivina humilis,13.6666667,-89.25,4/20/2010,MO,"LAGU, MO",NA
Phytolaccaceae,Rivina humilis,10.92,-85.78,8/20/1994,MO,"CR, MO",NA
Phytolaccaceae,Rivina humilis,NA,NA,10/21/1982,MO,MO,NA
Phytolaccaceae,Rivina humilis,10.43138,-84.00361,7/2/1981,MO,DUKE,NA
Phytolaccaceae,Rivina humilis,16.9,-93.13,10/21/1989,MO,MO,NA
Phytolaccaceae,Rivina humilis,30.546,-109.981,10/6/1990,GBIF,DICTUS-USON,USON
Phytolaccaceae,Rivina humilis,13.2091667,-86.3113889,10/5/2007,MO,"HULE, MO",NA
Phytolaccaceae,Rivina humilis,15.41444,-87.89027,8/14/1970,MO,MO,NA
Phytolaccaceae,Rivina humilis,10.92861,-85.46944,2/9/1995,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,1/1/1932,MO,MO,NA
Phytolaccaceae,Rivina humilis,25.374,-100.16,10/2/1982,GBIF,CNS-UT,TEX
Phytolaccaceae,Rivina humilis,13.01666,-85.76666,1/21/1982,MO,MO,NA
Phytolaccaceae,Rivina humilis,20.267,-89.633,7/10/1981,GBIF,CIHS-UAC,UCAM
Phytolaccaceae,Rivina humilis,19.792,-90.623,11/7/2001,GBIF,CIHS-UAC,UCAM
Phytolaccaceae,Rivina humilis,-25.91666,-56.25,2/17/1989,MO,"FCQ, MO",NA
Phytolaccaceae,Rivina humilis,20.49,-86.84,6/18/1985,MO,MO,NA
Phytolaccaceae,Rivina humilis,12.96666,-85.91666,6/25/1981,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,1/5/1979,GBIF,FTG,Herbarium
Phytolaccaceae,Rivina humilis,NA,NA,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,NA,NA,3/24/1974,GBIF,FTG,Herbarium
Phytolaccaceae,Rivina humilis,28.708136,-82.079177,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,NA,NA,7/11/1972,MO,MO,NA
Phytolaccaceae,Rivina humilis,31.56956,-111.04878,10/1/2002,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,26.796,-109.231,9/21/1993,GBIF,DICTUS-USON,USON
Phytolaccaceae,Rivina humilis,31.7679,-110.8484,10/1/1904,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,16.89805,-90.96444,10/29/1998,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,6/12/1961,MO,MO,NA
Phytolaccaceae,Rivina humilis,16.7125,-87.76388,11/2/1971,MO,MO,NA
Phytolaccaceae,Rivina humilis,13.46666,-89.23333,6/26/1992,MO,MO,NA
Phytolaccaceae,Rivina humilis,27.959784,-81.70007,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,-20.55666,-59.84111,2/12/1999,MO,"AS, MO",NA
Phytolaccaceae,Rivina humilis,-25.8,-56.33333,9/20/1989,MO,"FCQ, MO",NA
Phytolaccaceae,Rivina humilis,NA,NA,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,NA,NA,1885-04-21,GBIF,US,Botany
Phytolaccaceae,Rivina humilis,13.65,-84.81666,3/11/1979,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,2/23/1993,GBIF,FTG,Herbarium
Phytolaccaceae,Rivina humilis,9.77028,-84.6275,9/16/1996,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,9.78,-84.6,8/31/1985,MO,MO,NA
Phytolaccaceae,Rivina humilis,26.954363,-81.186194,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,-34.99,-58.01,NA,GBIF,SI,HERB
Phytolaccaceae,Rivina humilis,31.890821,-109.736956,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,31.38434,-111.195,8/1/1978,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,NA,NA,2/5/1900,GBIF,US,Botany
Phytolaccaceae,Rivina humilis,14.065,-85.4908333,11/28/2007,MO,"HULE, MO",NA
Phytolaccaceae,Rivina humilis,20.98,-89.61,2/12/1981,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,27.69784,-80.578968,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,NA,NA,1899-11-20,GBIF,US,Botany
Phytolaccaceae,Rivina humilis,26.082939,-81.400686,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,9.58333,-85.1,11/7/1991,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,13.03333,-86.33333,9/10/1980,MO,MO,NA
Phytolaccaceae,Rivina humilis,9,-83.25,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,31.7956,-110.7989,9/1/1986,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,32.3327,-110.7908,10/1/1965,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,11.98333,-86.58333,6/25/1980,MO,MO,NA
Phytolaccaceae,Rivina humilis,16,-85.85,4/1/1980,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,10.38,-85.23,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,NA,NA,10/3/1987,MO,"MO, PY",NA
Phytolaccaceae,Rivina humilis,11.83333,-85.93333,7/23/1980,MO,MO,NA
Phytolaccaceae,Rivina humilis,33.342656,-112.490919,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,28.65168,-97.425216,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,12.29638,-86.31361,6/25/1923,MO,US,NA
Phytolaccaceae,Rivina humilis,9.45333,-82.3,10/10/1970,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,3/4/1966,GBIF,FTG,Herbarium
Phytolaccaceae,Rivina humilis,NA,NA,4/1/1960,MO,MO,NA
Phytolaccaceae,Rivina humilis,26.396343,-98.18482,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,17.07,-89.39222,10/12/1999,MO,MO,NA
Phytolaccaceae,Rivina humilis,31.4888,-111.5426,10/1/1944,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,31.7815,-111.6286,9/1/1945,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,29.84698,-93.20005,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,32.798342,-94.357498,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,10.93806,-85.861417,8/24/2006,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,20.267,-89.633,7/10/1981,GBIF,CIHS-UAC,UCAM
Phytolaccaceae,Rivina humilis,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,25.365,-100.163,11/30/1958,GBIF,CNS-UT,TEX
Phytolaccaceae,Rivina humilis,9.77028,-84.6275,9/16/1996,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,25.578,-100.342,8/12/1939,GBIF,CNS-UT,LL
Phytolaccaceae,Rivina humilis,-17.36666,-62.21666,3/17/1995,MO,NA,NA
Phytolaccaceae,Rivina humilis,9.975,-84.091667,10/31/1997,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,33.06813889,-96.00338889,6/3/2011,TEX,TEX,TEX
Phytolaccaceae,Rivina humilis,11.83333,-85.93333,7/28/1980,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,11/16/2005,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,1878-08-01,MO,MO,NA
Phytolaccaceae,Rivina humilis,12.22222,-86.30833,7/3/1980,MO,MO,NA
Phytolaccaceae,Rivina humilis,NA,NA,1892-01-11,MO,MO,NA
Phytolaccaceae,Rivina humilis,32.3327,-110.7908,9/1/1934,GBIF,Herbarium,ARIZ
Phytolaccaceae,Rivina humilis,9.3,-82.4,11/28/1971,MO,MO,NA
Phytolaccaceae,Rivina humilis,8.0166667,-77.75,8/4/1962,MO,MO,NA
Phytolaccaceae,Rivina humilis,9.97222,-84.094444,11/23/2007,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,30.33415,-81.648509,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,NA,NA,1884-10-26,GBIF,US,Botany
Phytolaccaceae,Rivina humilis,-18.2713889,-63.6561111,1/25/2007,MO,"MO, USZ",NA
Phytolaccaceae,Rivina humilis,NA,NA,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,-22.36666,-64.48333,4/21/1983,MO,MO,NA
Phytolaccaceae,Rivina humilis,-25.91666,-56.25,1/13/1989,MO,"FCQ, MO",NA
Phytolaccaceae,Rivina humilis,9.97167,-84.083333,7/30/2005,GBIF,INB,Plantae
Phytolaccaceae,Rivina humilis,29.353808,-99.110186,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Rivina humilis,-19.3400833,-63.7599722,5/27/2009,MO,"HSB, MO",NA
Phytolaccaceae,Rivina humilis,NA,NA,8/9/1994,MO,"AS, MO",NA
Phytolaccaceae,Rivina humilis,9.84,-85.34,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR)
Phytolaccaceae,Rivina humilis,-21.16666,-59.66666,6/15/1983,MO,"MO, PY",NA
